,RF Prediction,XGB Prediction,Reg Prediction,Actual
4356,577898.975136133,566118.75,679831.2639403559,550000
4357,363012.3892003845,394338.125,418123.473485901,347500
4358,733736.1520460522,766769.125,886111.9316306763,820000
4359,527702.597848543,572556.5625,486343.8807124395,375000
4360,208004.65955436797,160798.671875,201333.9750993918,190000
4361,980442.1666080044,1030526.1875,763306.1262772704,1900000
4362,723437.4568602107,598279.9375,523420.1197147081,430000
4363,218989.429470245,234213.84375,273236.9271800954,300000
4364,1267541.84384208,1028136.875,1436185.1659423371,1310000
4365,349583.86252855783,363636.25,387938.9229464806,500000
4366,658383.0989078898,664267.875,808016.5805765424,572800
4367,375296.0125277206,422947.28125,456725.53638570954,340000
4368,221750.68975908228,271943.21875,294930.51579390286,261500
4369,465656.2986425282,439103.65625,380240.092691863,529000
4370,857697.5593103984,879121.9375,978304.4788684286,845000
4371,755003.6581965213,790444.625,998082.1661628606,851000
4372,401156.26840660174,395346.15625,383969.9197690056,260000
4373,991090.6237923004,985360.8125,948582.5888175236,1100000
4374,1476650.93687752,1794592.625,2146822.518851054,2030000
4375,1156656.8049120633,1142827.0,1183526.5804242792,1180000
4376,366384.0239246092,336070.96875,332798.8436080822,550000
4377,366308.43617673626,388831.78125,383304.3520623274,333000
4378,289691.6089935893,279337.0625,283979.19373541785,180500
4379,1189341.8107928014,1306554.25,1275965.1953879267,1290000
4380,394444.5583695132,372076.125,375073.1089028185,365000
4381,377687.04338918306,381880.96875,360502.9086074731,320000
4382,340863.08303931146,287477.03125,305465.1945919006,445000
4383,387413.01027632866,344207.71875,319741.50438121555,399950
4384,382050.4827600411,384862.15625,351847.54197669827,155000
4385,498374.8216155199,510216.0625,454256.76738808426,667000
4386,446044.7197237314,380884.40625,393312.3616862192,195000
4387,375493.52859795425,515916.3125,478537.16133108945,450800
4388,435805.29505465756,524245.78125,482689.3404705968,685000
4389,607671.5944275281,551490.4375,590369.7190298262,500000
4390,301849.48328921426,312270.0625,360912.1995532997,775000
4391,354167.53105537326,404289.0625,334410.10775981436,320000
4392,478002.73747446755,464107.09375,498889.6022793496,500000
4393,538338.8628504024,514374.1875,576466.9668545702,425000
4394,314505.57501061563,317364.3125,344392.2384527776,331210
4395,1268181.7597911956,1477808.625,1141207.2077795952,995000
4396,363066.7591459672,414142.625,407039.77300996776,530000
4397,317014.6151903146,310484.8125,348510.3552498907,321500
4398,469665.66198491433,472966.15625,495325.18774542096,479000
4399,346004.75088202406,322950.71875,324666.3785570846,397000
4400,380787.74444423657,492161.25,433101.3212820981,740000
4401,338644.3643368064,367736.40625,416595.49592085753,233000
4402,455392.1727364433,434080.25,419181.9187132956,500000
4403,189297.9966326743,211835.65625,245435.37577973492,230000
4404,614596.1728182286,697228.375,581822.2825864176,890000
4405,738308.841012043,750622.3125,827397.8428846417,740000
4406,837709.1941023644,846714.125,598474.657831013,1330000
4407,695611.6532556334,697849.0625,727678.52024091,572500
4408,225694.08159434315,227001.5625,245696.39995895722,232000
4409,393974.17789152946,376663.875,369158.2094317908,349500
4410,204307.86118766188,203876.234375,253849.87662912332,115000
4411,637301.2923412225,624541.625,616873.7545281431,570000
4412,533841.522000464,497763.75,582584.2937152534,625000
4413,294677.71449344285,302614.0625,319815.3045250333,392000
4414,693039.8164747267,731549.5,727990.5308983681,616950
4415,549298.0074576765,519228.34375,494970.15089822956,627000
4416,253707.77356076555,252479.890625,284793.1531752121,272000
4417,487406.84534343006,494498.09375,479908.50833644427,765000
4418,327587.7270712503,328774.03125,330348.1235474117,290000
4419,335559.51542306883,317904.125,333035.84687758656,342000
4420,699747.2213703282,702323.625,696606.6705896318,754800
4421,406918.7421006497,400809.40625,417128.81711285835,560000
4422,380414.48379280564,377954.9375,372696.54321698536,546800
4423,278047.715041552,285313.59375,292890.00019798696,215000
4424,306541.7351560334,261513.515625,239920.12105610364,110000
4425,236241.8334436457,319662.53125,344552.54187848826,325000
4426,794205.8940871248,905767.0625,773465.8652312643,554820
4427,440036.47261916933,440569.65625,399995.74810226884,437000
4428,197622.70211840636,193172.90625,229570.67568956097,225205
4429,480898.2577571877,454222.46875,485257.6899675926,475000
4430,391206.93342719355,426219.375,367862.8360453439,749000
4431,229231.55641507995,233687.734375,267393.1154020766,244500
4432,1254981.6891841397,1186367.125,1472527.2491340758,1490000
4433,497579.40909527347,564548.25,460482.83072045137,675000
4434,481075.0142737556,466498.0,402993.23845384334,460000
4435,640721.7760092184,609911.25,552489.9958841093,725000
4436,264411.5716861465,255020.578125,252449.78832021207,280000
4437,283150.2171040658,269560.46875,301699.86065437284,278000
4438,232296.99218633873,229441.15625,270647.07223876845,247000
4439,365676.2136610925,385286.6875,418004.68489108566,450000
4440,334200.58521602885,320877.875,350722.78596055147,375000
4441,325617.4217735716,387050.375,369960.11447879707,294000
4442,1414279.1595703908,1294272.875,889877.906955763,1480000
4443,941060.3234741631,1026423.375,994154.6111816363,1280000
4444,244025.5241367777,264038.0625,293198.4128269026,245000
4445,1920416.55059417,1810771.625,1326754.430854969,2230000
4446,436313.03599539975,438715.625,414500.9553944802,425000
4447,776315.6767569238,880447.625,736651.6986584675,415000
4448,418330.522996028,479061.875,447880.0897897082,365000
4449,460702.11406365497,447458.96875,475348.9218937528,544300
4450,231513.3039508407,250178.453125,282995.55642574886,325000
4451,454255.7039113395,443645.84375,410046.67477459717,600000
4452,205729.1050905806,208951.0,225725.4751020659,184900
4453,1938521.6689247866,2060674.0,1920498.7533956065,2510000
4454,880527.2414443499,773529.9375,573867.4589780396,680000
4455,485474.07114230463,484872.125,538027.0025734234,499900
4456,360855.2554326037,357721.46875,387056.17660694575,335500
4457,385498.91343798937,400668.0,397173.1387304824,345000
4458,746069.92192499,721790.6875,800408.9366921178,826000
4459,354450.03449191607,312349.0,290961.0533561488,210000
4460,992292.6551706458,892202.5625,646279.4848701177,1330000
4461,623861.0907422496,644542.5,741392.4691577583,592500
4462,578460.6107583994,593704.5,659829.7651564465,473975
4463,283118.6966148657,258221.15625,284820.13951168075,335000
4464,449003.69690900267,441132.1875,535027.318721276,457500
4465,267364.0349170927,287173.96875,302875.5076197391,307000
4466,324748.80917375674,381288.1875,428222.41561634844,404600
4467,628135.5594358322,629599.6875,457930.39715587924,410000
4468,485073.5835840542,470501.28125,493255.52409557026,470000
4469,313372.51159320644,336477.9375,338470.001049215,400000
4470,403050.116022663,424177.25,462707.1282930107,476000
4471,528635.3269803099,474274.6875,439283.7303785148,445000
4472,402130.8592423985,416575.96875,411148.7316086315,530000
4473,657968.4684327418,699641.625,723512.8811225409,610000
4474,421976.07978183986,460063.03125,412427.94920108,562000
4475,817890.3333605541,764331.375,750600.0528105678,680000
4476,1166339.0698797368,1212324.25,1240262.9113732749,1230000
4477,1349176.9994522615,1212651.5,1396097.9185089704,1390000
4478,432357.16764575243,495002.9375,455329.3690838306,382000
4479,249211.47442630702,245343.53125,289125.7328922796,265000
4480,471913.39767437696,527997.3125,531937.2130576754,434000
4481,721205.6911679729,620949.1875,471378.18516753707,620000
4482,551492.4382374506,560199.1875,588897.2610993603,528000
4483,825042.45080259,713508.8125,810954.9345034908,799900
4484,909997.8773962397,841231.375,622603.3790068249,630000
4485,1056427.1412904144,1034677.0,843522.5084875798,1140000
4486,413595.5418088515,429352.53125,402050.9056376605,355000
4487,592411.1378772387,610821.6875,656498.2403087232,550000
4488,292994.86992394907,313248.6875,373510.31189436873,287500
4489,297242.09763746295,280183.09375,322885.65008234314,290000
4490,303532.87282539095,302968.65625,310709.28179138387,220500
4491,304169.14710364904,259533.34375,285862.7457524664,300000
4492,248073.55480382996,259664.8125,293412.5443547094,249000
4493,352323.86382109346,316201.5,314866.08512513124,397000
4494,655988.3212222864,539154.125,658309.2467870326,400000
4495,322257.5421890099,311267.1875,327876.2107326518,315000
4496,947064.1165804502,849218.625,834117.1264279163,756000
4497,404487.5634392491,399936.1875,381374.79208737897,390000
4498,941382.8583451164,1060221.25,875199.184759954,1040000
4499,305608.51571191824,298657.8125,323127.77809384296,325000
4500,292031.09469082823,287698.34375,302706.32919737947,240000
4501,1328344.990698132,1292600.25,988396.0134521015,1710000
4502,414334.38279576343,465594.0,386893.7467502057,600000
4503,587776.5992171303,640817.25,483727.5243167909,675000
4504,336785.36142711825,270899.5625,276204.8357245942,260000
4505,855682.7011196172,784321.0,663022.1475474169,1030000
4506,734512.8078809395,725329.9375,814663.4570753766,820000
4507,1330779.3698173312,1157417.0,1010887.4175502831,1040000
4508,261962.34212880675,262557.84375,292507.3459989334,220000
4509,1408680.754616885,1487165.25,1660328.6228379838,1710000
4510,672389.4775597245,874960.8125,662376.0608000576,572000
4511,517291.91183351085,523906.90625,458401.67124032247,885000
4512,299996.1450963737,324206.375,382327.5722533544,283000
4513,600113.1178389294,585058.1875,664733.4879763089,429300
4514,310069.5422396904,398941.5625,406052.33626658784,344000
4515,266801.56394155533,384842.34375,363131.56980806636,305000
4516,549055.7520418896,596562.1875,663179.107902339,500000
4517,228427.08975616397,257600.59375,275248.1269673222,295000
4518,249400.49609062582,229444.671875,249562.8104651536,275900
4519,776626.8979586904,769442.125,585398.8431911117,799000
4520,331826.8946528738,304379.3125,302891.42714939814,242500
4521,138620.83260899995,175315.375,206996.9074764965,156000
4522,203286.36209071835,205388.84375,249297.67866925852,229500
4523,2219676.474474855,1348311.5,3455778.8553798962,1110000
4524,619849.8430344246,628057.875,517975.2582318818,383962
4525,599809.1707843636,649122.75,705518.7644955404,630000
4526,928786.9823867717,795105.625,641857.0754761156,999000
4527,643273.0830487334,671619.375,794074.7133914249,765000
4528,923371.2200716571,991489.8125,736381.5695123276,1310000
4529,347438.3198119122,357966.84375,385207.603002849,332100
4530,394365.1729341101,380108.9375,447491.1379009895,339000
4531,366706.00316209265,379351.0,386693.5542123515,314000
4532,324199.1211222775,351096.375,317352.98790252535,300000
4533,472401.1722558606,440687.75,430121.0717029449,420000
4534,200333.1226874017,210103.15625,253220.76083138253,206000
4535,723775.2353004946,899524.375,899552.7974060286,1360000
4536,423270.14703571616,393598.34375,390623.63384097343,384000
4537,176362.6584597698,183566.9375,214979.49862716263,190000
4538,233011.39810920416,208631.015625,265556.2176143235,167000
4539,356692.73652877664,375429.46875,399551.93194024806,355000
4540,920860.6898143128,872908.0,880302.338068837,1030000
4541,394485.8744418022,368664.125,379348.3982235665,359950
4542,249976.92286883452,279395.6875,325605.51422700484,250000
4543,377900.8413875258,390856.875,527734.9581805277,408000
4544,1201370.1623915937,1230584.375,1772905.2703787657,1060000
4545,232241.90499542313,227293.140625,281038.49127173424,342888
4546,509769.9649678228,513934.84375,457009.76982698997,259000
4547,310069.5422396904,398941.5625,406052.33626658784,344000
4548,200045.21807075103,203846.875,264836.1361808039,186000
4549,291975.9654538156,287874.0,293070.0100842359,329950
4550,470497.7401331863,436013.65625,418206.43428037135,523950
4551,828429.2625125758,786107.0,849493.7080858022,902000
4552,1544537.6691762866,1471289.375,1344728.161213888,1490000
4553,516179.2718929219,458140.9375,455113.4383534876,470000
4554,227297.22333314014,215984.890625,215387.3607705539,195000
4555,494940.2506836154,509190.40625,558815.1804988805,480000
4556,179885.86107015252,184081.28125,216420.81042349033,189000
4557,619778.8601218651,604165.0,619312.1579321115,625000
4558,540994.5427805643,562269.5,441666.04884128907,582000
4559,300495.67065369274,316558.4375,330445.50867020345,395000
4560,524561.9324654405,422221.4375,478942.2125536352,465000
4561,507960.6247209415,569073.6875,480064.8037658422,433500
4562,316835.36353682086,309774.96875,336195.4796884437,280017
4563,472707.790648122,448708.46875,476060.4145241785,635000
4564,1968956.4424593516,2271976.75,1926777.546154444,1640000
4565,413840.6017785692,433245.65625,362292.57901392295,181000
4566,349322.82208523806,291357.375,307469.87856845855,335500
4567,598069.1081549134,465605.96875,400759.48545126524,733000
4568,341624.5743943965,326596.1875,333606.5478482433,190000
4569,1568171.6442104478,1529271.625,1353690.464997465,1480000
4570,499680.677517189,547506.1875,461935.2817719047,500000
4571,519695.8959985278,504624.5,478247.5200032035,572500
4572,400939.4619367199,360701.8125,335295.71652661543,320000
4573,1705798.713392239,1906997.375,2232215.817385097,3650000
4574,519593.2993896233,495155.90625,563572.4939931359,510000
4575,491613.25503954105,538556.5,453063.0117493298,580000
4576,556556.095181266,594946.3125,674668.6196009218,580000
4577,267173.30506714043,231299.359375,239841.26157749016,175000
4578,326136.23605604295,354974.5625,358314.68322782265,374000
4579,523986.614595562,544946.875,468404.37639093894,340000
4580,1328016.734365592,1315683.25,1145142.3940552236,1610000
4581,223909.21607384007,243037.125,273492.3021591911,239000
4582,239523.48786642894,263942.15625,259198.87984067123,260000
4583,314094.5693879198,416088.78125,425086.0739268423,678500
4584,332301.26071845606,327990.78125,364898.8729400912,305000
4585,532902.3152727877,366106.8125,356467.25672776095,815000
4586,518068.9947105774,453107.53125,537956.0617646644,515000
4587,582454.6369565481,476536.59375,408960.74777782225,375000
4588,327087.75363936485,352557.59375,366226.5239162691,390000
4589,327094.4183362775,353431.15625,334776.45457179355,220000
4590,909640.7299369716,922040.5625,800943.3079528275,1270000
4591,386106.8186128384,424420.875,412194.46813956124,355950
4592,434283.71471816616,386217.0625,433944.8728509622,450000
4593,1055420.8159551744,1088797.25,945551.5206908213,963000
4594,401088.34694781393,364949.46875,351059.99406322686,418000
4595,197916.63329151485,216270.15625,257301.59677114713,350000
4596,413250.281014225,432705.96875,478246.21784319374,427000
4597,359229.426800497,388831.78125,382639.9380407411,349950
4598,518663.07775361766,610489.125,535061.8308396033,407000
4599,585281.5767746704,646501.375,626355.9889631196,691000
4600,433287.3455446803,374370.09375,356558.3931756089,410000
4601,495182.0055191873,458604.3125,436170.2160200082,489000
4602,462992.86513604893,451247.21875,374040.48941373423,488000
4603,299819.4065783293,292829.59375,299630.68226386455,279000
4604,718365.1023272059,690047.1875,799164.3295459299,675000
4605,1327342.8350874854,1726885.0,1408921.1954024,2000000
4606,211172.49745361076,219545.015625,231385.39230471363,250000
4607,461692.2629647463,464211.125,493007.73138702486,482000
4608,666086.8750932629,670026.4375,677313.3144232604,744000
4609,515363.3408352399,630548.5,682171.7235165742,700000
4610,423612.29815306317,428079.375,405661.6143695637,485000
4611,303049.9732500155,304088.3125,343475.5601846814,399950
4612,700785.4226872425,697765.875,818455.321922012,855000
4613,256176.506333996,294178.71875,325272.0062354136,335000
4614,444296.78447782836,465160.8125,411830.32199183095,349950
4615,1011707.6879056233,933242.9375,933080.8439971497,870000
4616,540610.5020333141,478669.15625,449935.14532447,510000
4617,190003.50894068024,208132.609375,219883.14062671878,206990
4618,433803.20633847226,368166.25,325901.9764124693,532500
4619,526525.3318445169,488379.65625,554879.2258999696,524250
4620,326725.581415696,331039.9375,344006.570320063,315000
4621,318725.42945345776,295214.09375,311685.79194003454,324950
4622,478894.8296290409,450410.96875,366983.82088593673,544500
4623,431246.75965125574,399002.0625,367257.87130249554,629000
4624,382810.2154776988,365347.15625,349945.04885394324,410000
4625,498588.91095699667,506472.96875,565481.0339309977,510000
4626,1379986.3935077593,1302940.75,1377689.190084772,1390000
4627,530126.0570848048,529041.6875,526850.4986941989,661000
4628,411712.74880591506,450908.25,424428.6785197744,354901
4629,320761.5992851096,263822.875,268478.3059853811,380000
4630,343800.5684972908,364526.5,449631.9055705587,288790
4631,395080.94548342854,401960.46875,392047.452364395,500000
4632,563050.6644422564,572535.3125,565110.6557488663,1200000
4633,213597.1030356333,228259.5625,253897.530309302,220000
4634,588407.7886174055,590420.5625,649397.471970631,547500
4635,435677.7785797404,411846.8125,472798.1627927494,395000
4636,1440365.644215528,1438814.25,1112829.7167572733,1700000
4637,352548.88399111235,391179.4375,361535.86556528247,310000
4638,361790.94277504587,357547.53125,394697.0015975611,350000
4639,1261367.0872340898,1402063.625,1300698.1949082687,1230000
4640,561378.6259200482,421854.375,416913.4462051123,525000
4641,515297.41242961667,499028.53125,497809.8816631012,530000
4642,449944.2916679594,428212.875,384755.0925561147,353750
4643,1074672.7540358296,1167661.25,831747.6834502189,1100000
4644,250884.72323790222,280090.9375,287948.05132883275,200000
4645,336431.9053562778,371150.09375,292482.01137850154,400000
4646,1298475.9224329286,1082832.75,1753866.076810172,970000
4647,711474.2127621659,743283.75,627803.2895174804,685000
4648,436618.68073602393,425230.34375,459007.09149549005,425000
4649,423203.0616948185,412762.5625,421022.6330180233,457000
4650,517303.88108687557,560211.0,602392.783181525,749000
4651,438480.6429943179,414695.9375,381306.0508502757,333000
4652,512011.94847570045,556124.4375,471145.49578290846,265000
4653,298325.5337136029,306685.5625,421690.78382583876,410000
4654,214774.95077509488,330207.84375,332071.95769324864,191000
4655,590890.6483639536,575911.375,568647.6915570046,730000
4656,427314.07071772846,365704.46875,443703.05548013985,477000
4657,402363.3217166637,357579.90625,344521.87929570116,750000
4658,740168.9897878985,728000.75,626667.9561559472,850000
4659,168007.16654621222,146594.53125,176289.20816406637,128750
4660,341586.4953715603,319213.8125,321461.2778389611,374950
4661,794202.2628618764,873951.6875,859084.2067870448,850000
4662,264460.89985399344,338445.25,346806.9934694859,324950
4663,352058.0411722228,371776.75,362298.83478469175,575000
4664,382303.32762403565,357002.03125,338596.3561211598,286000
4665,192822.72695676392,183491.84375,209499.07393637716,195000
4666,2107822.832722201,1746254.75,2815586.56564986,3170000
4667,404689.5512800608,374288.0,447855.1098781158,519000
4668,511949.78739692713,487357.90625,455279.76082079136,525000
4669,374015.0684296328,347596.5,343200.4153311115,425000
4670,623483.7289508452,639407.125,635366.5037006668,710000
4671,376467.9140415807,356469.25,421235.9518325726,390000
4672,1335856.3820838146,1097357.75,771019.9846377559,1450000
4673,541196.5285761637,564694.6875,539861.7788826855,745000
4674,304769.8823966618,248286.234375,275068.8209599763,240000
4675,379633.2195641646,322654.875,314778.972887876,332544
4676,611371.917886901,613333.4375,521931.32611958624,525000
4677,580108.3039293773,566357.4375,478244.7256905009,590000
4678,444181.7239216617,413745.46875,474301.0587350888,465000
4679,315330.7370099367,299459.25,300796.7714416884,310650
4680,332666.96135729854,339259.9375,342661.3229611008,325000
4681,601511.7167541886,581703.375,595759.1250022465,626000
4682,313023.2037287389,269852.9375,272870.8279156217,175000
4683,818389.3418467129,873112.0,637933.1857726978,735000
4684,150757.146297812,185285.109375,210915.77614482513,149000
4685,685435.222569533,721902.25,547417.9898979327,805000
4686,592256.0616576691,607642.9375,677812.2917066171,750500
4687,447468.20434317796,440325.1875,430075.5890380554,380000
4688,480598.02683181205,474478.25,497046.8414040113,411753
4689,302693.41769327526,259844.15625,260009.84337153728,215000
4690,275346.7678703242,349998.5,345313.754421048,352500
4691,396917.5361654646,390199.15625,462038.0549862381,366000
4692,856162.5707916083,837390.125,969518.9222921052,822500
4693,431000.48617619113,394233.96875,366604.95838048146,450000
4694,330652.4624717621,367402.34375,351356.8337906843,415000
4695,183901.86005087048,200330.84375,235865.08947186958,192500
4696,682919.9378855883,718390.6875,675659.9382620192,750000
4697,489907.2529660559,465856.46875,497748.92820349126,467100
4698,441201.967940286,432432.0625,395131.4421651717,548500
4699,322971.530982751,357328.65625,358639.7908873724,280000
4700,1612491.7656420546,1538926.125,1378737.950111165,1760000
4701,504032.04273931234,406340.03125,364598.2079241275,664000
4702,615648.7866384621,560369.125,534785.230036751,545000
4703,605948.9858995618,632697.125,596392.3689961208,589950
4704,345863.78350329556,368913.125,341483.5524440816,350000
4705,308133.776289642,257916.71875,290448.94186045486,225000
4706,501821.8313579336,675666.75,596533.0588735401,475000
4707,483707.3388949534,481134.15625,557774.7161063326,550000
4708,375149.1004052466,378977.46875,359572.862694711,393000
4709,262083.5326334843,288458.53125,299034.29095155455,276900
4710,365844.7141904406,362802.125,371567.32822429505,380000
4711,349408.6835485885,381020.625,354521.10454006534,625000
4712,563686.5088441949,571414.875,639188.9965552709,539950
4713,345021.2222376592,357922.78125,316172.46409150894,257000
4714,538196.270842826,516928.90625,554107.5407112837,442200
4715,406843.6497489195,369291.875,346996.3674007011,442000
4716,237919.74482917483,209875.0625,209984.69049279482,208500
4717,255766.29755162113,267297.78125,296128.6909618709,295000
4718,643190.1331602223,619713.3125,475838.8136285707,365000
4719,345219.48709843616,364450.03125,388612.53809821967,365000
4720,664639.2039479243,612127.3125,539434.7980831716,700000
4721,438557.0053994413,414607.75,422702.4913730309,455000
4722,635827.247441041,681559.875,801264.5573344538,968000
4723,1013229.426307799,1093856.5,1095916.205870035,992000
4724,238391.15054478816,259484.84375,284625.9677272152,263000
4725,586645.5186092937,539083.6875,555442.1008316334,680000
4726,268855.6531679381,255825.40625,264124.8496789503,265000
4727,530952.6500105021,414708.1875,412809.3043907395,375000
4728,259696.78806717435,270403.71875,277164.86981474474,153000
4729,2049768.1844807053,1433102.25,2478590.167850261,1150000
4730,469688.229785403,501093.96875,463835.10244472226,518000
4731,510185.52893523924,469925.9375,436199.98146458034,540000
4732,966666.3820755808,969750.25,1137516.0145134546,900000
4733,406658.0906747884,439747.75,425702.9507112211,474800
4734,370224.6874532217,388733.875,379210.41947104933,375000
4735,565800.7071079016,555161.625,459557.7571451362,744000
4736,435131.21952177444,407707.15625,354297.21231776825,640000
4737,371744.69176285807,322333.1875,387252.2409216673,339950
4738,1677608.780580228,1672187.625,1025122.2668959853,960000
4739,375902.0164089152,381337.28125,468159.17141746345,435000
4740,208300.5612014991,267835.9375,236613.24403480632,106000
4741,570444.969290165,879515.25,785643.2800690365,780000
4742,1179530.5277111963,1189938.625,1165585.0287710424,1130000
4743,461677.7699309394,398481.46875,335075.1635307133,415000
4744,378844.11009464454,375727.46875,460416.44565314084,356000
4745,269496.31870513834,259816.90625,267626.3640791772,173000
4746,544313.9760297545,536032.375,446681.58175372874,626000
4747,518959.98879036005,393382.5625,334494.3492620067,345000
4748,480511.7012861879,453504.40625,413852.07673191314,427000
4749,603615.1689903304,698860.6875,774179.6754174232,549950
4750,481989.59153412184,565495.5,470019.2678154469,525000
4751,310642.73699312593,317982.96875,328186.06037434546,334500
4752,709869.1740572985,693986.4375,749343.120407684,620000
4753,394338.61136278644,379833.1875,333914.5417680517,319000
4754,425755.6796016372,418838.21875,361417.0321396696,565000
4755,718641.6267386235,739022.375,889530.224141956,715000
4756,709608.1415642385,684604.0625,642059.6085328882,665000
4757,498200.4315017057,501596.0,588694.9460987248,500000
4758,341927.3804317209,355095.75,350403.59837423026,411000
4759,1065262.0330636688,1067302.25,834824.6894592495,1120000
4760,393205.0063760598,412907.46875,382180.8968718587,365000
4761,484479.57664175925,506513.5625,454671.03374784306,550000
4762,569909.9624001894,529253.125,538022.7754216079,570000
4763,536700.7129294437,552333.6875,512375.84472897614,665000
4764,440320.3261360571,402019.875,352257.65270197333,280500
4765,1434081.0110765486,1939669.75,1292724.780745533,2230000
4766,973022.8212938056,856838.75,617414.95988454,1050000
4767,1000003.4460215237,1235644.75,1011758.7551289105,1280000
4768,363303.921898772,424218.125,455538.5293387453,370000
4769,664390.1935936442,670473.875,761773.2340742425,630000
4770,902651.5867091358,772643.0,773210.8118552289,575000
4771,611914.9272027957,710367.3125,662246.5610803444,820000
4772,273270.2832417066,268751.65625,280065.039865553,264950
4773,269549.00673735794,297708.875,312139.64035805786,450000
4774,974797.1317895681,972854.3125,683849.9593982828,900000
4775,860811.9542793263,727749.5,669530.9685108725,831000
4776,435941.1462066043,424693.34375,427242.78691950516,359000
4777,616347.1158457681,613065.0,679954.1896692959,539000
4778,366671.9077755339,317008.0,374740.73995857715,429900
4779,331658.3252711446,284169.8125,319349.83721705293,160000
4780,375967.94656419964,289171.09375,279186.72630771366,280000
4781,143265.65946592434,156150.890625,178133.84555314077,185900
4782,343943.7027137646,332227.84375,363447.1977567963,345950
4783,393226.66467623384,435628.34375,416789.3756956886,350000
4784,644557.6396917016,682370.25,652403.5900651796,560000
4785,1504715.287895669,1553151.125,2338137.654136843,1440000
4786,318343.5742802165,358936.65625,401779.8915488552,295000
4787,244414.23989854282,241750.015625,279846.3657503943,260000
4788,417981.826249472,459309.4375,483199.6329348871,454000
4789,617695.0757003325,656358.625,827783.6522189893,629500
4790,313372.51159320644,336477.9375,338470.001049215,233000
4791,338123.4639334391,331513.84375,340047.45228551805,435000
4792,347758.1549724426,324934.71875,352904.8383147189,356500
4793,552300.2557884502,453250.15625,377391.06116910744,576250
4794,442367.89427052106,421887.375,403782.3513823448,450000
4795,747288.0851673145,733656.6875,529674.4364286489,749950
4796,204805.80738094964,201937.5,237233.54350635162,225000
4797,1378484.8445046556,1320448.5,890710.1892805856,1200000
4798,422836.0108943439,513998.09375,448869.58166822465,870000
4799,319226.21668970614,364373.5625,356286.07719083637,325000
4800,567206.6523534233,485123.75,405222.0312715183,550000
4801,469829.4802303613,510851.4375,403067.9549185674,525000
4802,332039.4845010129,322772.15625,329880.50351546134,372500
4803,413956.5338346786,431477.5625,411242.67018232157,422250
4804,822158.4766475733,971975.1875,594744.1802165958,1460000
4805,966768.1385675577,950834.0,838183.2117883514,835000
4806,339010.57481548644,314847.4375,309538.5925382759,343500
4807,327587.7270712503,328774.03125,330348.1235474117,406000
4808,320353.70041002653,348664.25,379432.80070678185,365000
4809,441788.40956130315,401508.0,408997.8621601782,419354
4810,321267.0429127742,351086.3125,356283.2064451778,540000
4811,588019.4227363049,510421.9375,441149.3546859526,815000
4812,445960.34819738916,388624.90625,331030.54494583735,605000
4813,354598.7163014755,335672.8125,340778.9863022454,368000
4814,248916.9273149104,331796.28125,336129.3005339886,400000
4815,705015.0275917078,752757.1875,872754.4142050351,700000
4816,1032211.8697086801,1115671.25,1016766.7746342171,1200000
4817,354557.4002670254,411233.375,376180.2619219848,290500
4818,254020.68595039673,263478.90625,327298.8166183119,289950
4819,292466.9119450311,286156.15625,293166.3711025214,492000
4820,370923.66020117776,373212.28125,346304.265165052,225000
4821,213863.6266546716,206950.984375,258033.11893666533,205000
4822,262191.563990463,302400.0,298618.4160683991,302000
4823,334691.06682458345,371598.125,368135.1729652973,379950
4824,555808.7967598458,564585.375,654325.7967529953,580000
4825,262889.59351673,357712.9375,329883.93279314507,510000
4826,497568.7581407968,571030.3125,529376.2514383913,430000
4827,330371.7389397669,280777.71875,298023.34309906175,392000
4828,266831.8270489466,266322.21875,277646.1374700214,195000
4829,350208.9028066263,424050.25,400998.89326319273,400000
4830,227153.72460873294,267062.34375,290613.6126270921,259900
4831,500672.52913172485,558422.4375,551674.1353756363,422000
4832,295707.53681859147,263827.90625,278128.24079598085,465000
4833,399950.7556678729,448801.34375,481202.4952338503,417000
4834,485003.73550712585,470403.46875,424409.79262072826,413000
4835,316220.7753459562,280431.4375,282015.32620497287,505000
4836,278532.4310608833,267692.90625,279579.5793211015,361600
4837,576491.6771525338,631708.9375,593818.8646265778,907500
4838,416222.7009226879,422024.59375,572497.0213529739,500000
4839,559479.299772948,523561.28125,541487.2792996378,555000
4840,621035.0483377755,582994.0625,709829.294364126,599000
4841,490207.7856228035,552466.4375,518769.98475773446,373000
4842,529281.0408507001,534311.375,541449.1819148368,585000
4843,691533.985610468,636508.0625,658770.8426225632,667000
4844,591607.3375125624,628838.8125,510835.88004422747,852000
4845,418508.3163884534,415712.78125,365788.8534469924,428000
4846,685780.3090819191,587074.25,466486.3156012736,825000
4847,177597.2687389991,229568.984375,274294.73202475527,295000
4848,403538.0437317975,415897.5625,389380.40415064397,390000
4849,501136.8983687636,475152.0625,429462.315260342,285000
4850,187959.38598100274,194641.375,242472.77935269856,175000
4851,759342.7791801016,677289.9375,610555.9988874976,812000
4852,607612.4189683314,640984.125,643185.9053459004,775000
4853,263721.9903434889,245428.484375,239010.5077106928,275000
4854,857823.5638392138,886142.0625,905559.5663304994,782000
4855,526803.163024045,483201.09375,416488.047854852,865000
4856,411432.3523037009,402316.34375,375215.29294118745,445000
4857,483105.2181991801,478395.78125,418329.141430405,494900
